user_id,trade_id,trade_date,tag,confidence,rationale,scope,source
None,71.0,2024-12-19,large_win,0.75,Top-decile win (PnL $1061.15),trade,rule
None,77.0,2025-01-01,large_win,0.75,Top-decile win (PnL $2060.16),trade,rule
None,92.0,2025-01-31,large_win,0.75,Top-decile win (PnL $640.38),trade,rule
None,100.0,2025-02-10,large_win,0.75,Top-decile win (PnL $354.06),trade,rule
None,101.0,2025-02-10,large_win,0.75,Top-decile win (PnL $1035.30),trade,rule
None,111.0,2025-03-10,large_win,0.75,Top-decile win (PnL $367.00),trade,rule
None,118.0,2025-03-21,large_win,0.75,Top-decile win (PnL $427.83),trade,rule
None,147.0,2025-04-10,large_win,0.75,Top-decile win (PnL $519.35),trade,rule
None,150.0,2025-04-11,large_win,0.75,Top-decile win (PnL $690.23),trade,rule
None,156.0,2025-04-16,large_win,0.75,Top-decile win (PnL $605.02),trade,rule
None,173.0,2025-05-07,large_win,0.75,Top-decile win (PnL $1709.10),trade,rule
None,180.0,2025-05-13,large_win,0.75,Top-decile win (PnL $364.54),trade,rule
None,192.0,2025-05-19,large_win,0.75,Top-decile win (PnL $550.56),trade,rule
None,218.0,2025-06-03,large_win,0.75,Top-decile win (PnL $1043.64),trade,rule
None,220.0,2025-06-03,large_win,0.75,Top-decile win (PnL $2843.20),trade,rule
None,227.0,2025-06-06,large_win,0.75,Top-decile win (PnL $450.96),trade,rule
None,228.0,2025-06-06,large_win,0.75,Top-decile win (PnL $1006.53),trade,rule
None,231.0,2025-06-06,large_win,0.75,Top-decile win (PnL $461.88),trade,rule
None,237.0,2025-06-13,large_win,0.75,Top-decile win (PnL $552.50),trade,rule
None,238.0,2025-06-13,large_win,0.75,Top-decile win (PnL $434.70),trade,rule
None,276.0,2025-07-17,large_win,0.75,Top-decile win (PnL $385.00),trade,rule
None,287.0,2025-08-11,large_win,0.75,Top-decile win (PnL $408.24),trade,rule
None,301.0,2025-08-14,large_win,0.75,Top-decile win (PnL $901.32),trade,rule
None,1.0,2024-10-09,large_loss,0.85,Worst-decile loss (PnL $-738.40),trade,rule
None,3.0,2024-10-09,large_loss,0.85,Worst-decile loss (PnL $-387.45),trade,rule
None,8.0,2024-10-17,large_loss,0.85,Worst-decile loss (PnL $-538.80),trade,rule
None,37.0,2024-11-01,large_loss,0.85,Worst-decile loss (PnL $-705.10),trade,rule
None,62.0,2024-12-17,large_loss,0.85,Worst-decile loss (PnL $-381.80),trade,rule
None,72.0,2024-12-19,large_loss,0.85,Worst-decile loss (PnL $-910.98),trade,rule
None,75.0,2024-12-31,large_loss,0.85,Worst-decile loss (PnL $-885.00),trade,rule
None,76.0,2024-12-31,large_loss,0.85,Worst-decile loss (PnL $-1435.59),trade,rule
None,81.0,2025-01-02,large_loss,0.85,Worst-decile loss (PnL $-1159.25),trade,rule
None,85.0,2025-01-06,large_loss,0.85,Worst-decile loss (PnL $-679.65),trade,rule
None,88.0,2025-01-10,large_loss,0.85,Worst-decile loss (PnL $-1238.30),trade,rule
None,106.0,2025-02-18,large_loss,0.85,Worst-decile loss (PnL $-468.52),trade,rule
None,107.0,2025-02-25,large_loss,0.85,Worst-decile loss (PnL $-394.96),trade,rule
None,114.0,2025-03-21,large_loss,0.85,Worst-decile loss (PnL $-396.10),trade,rule
None,124.0,2025-03-25,large_loss,0.85,Worst-decile loss (PnL $-526.23),trade,rule
None,133.0,2025-04-07,large_loss,0.85,Worst-decile loss (PnL $-514.80),trade,rule
None,142.0,2025-04-08,large_loss,0.85,Worst-decile loss (PnL $-542.45),trade,rule
None,145.0,2025-04-10,large_loss,0.85,Worst-decile loss (PnL $-365.40),trade,rule
None,154.0,2025-04-16,large_loss,0.85,Worst-decile loss (PnL $-525.55),trade,rule
None,197.0,2025-05-26,large_loss,0.85,Worst-decile loss (PnL $-355.14),trade,rule
None,200.0,2025-05-28,large_loss,0.85,Worst-decile loss (PnL $-332.55),trade,rule
None,244.0,2025-06-13,large_loss,0.85,Worst-decile loss (PnL $-337.44),trade,rule
None,246.0,2025-06-16,large_loss,0.85,Worst-decile loss (PnL $-425.25),trade,rule
None,255.0,2025-06-27,large_loss,0.85,Worst-decile loss (PnL $-994.75),trade,rule
None,257.0,2025-06-27,large_loss,0.85,Worst-decile loss (PnL $-701.25),trade,rule
None,259.0,2025-06-27,large_loss,0.85,Worst-decile loss (PnL $-5437.37),trade,rule
None,260.0,2025-06-27,large_loss,0.85,Worst-decile loss (PnL $-478.26),trade,rule
None,299.0,2025-08-13,large_loss,0.85,Worst-decile loss (PnL $-388.45),trade,rule
None,306.0,2025-08-27,large_loss,0.85,Worst-decile loss (PnL $-489.70),trade,rule
None,323.0,2025-09-16,large_loss,0.85,Worst-decile loss (PnL $-3748.00),trade,rule
None,324.0,2025-09-16,large_loss,0.85,Worst-decile loss (PnL $-448.60),trade,rule
None,325.0,2025-09-19,large_loss,0.85,Worst-decile loss (PnL $-416.16),trade,rule
None,326.0,2025-09-19,large_loss,0.85,Worst-decile loss (PnL $-1255.02),trade,rule
None,2.0,2024-10-09,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,3.0,2024-10-09,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,5.0,2024-10-17,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,8.0,2024-10-17,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,9.0,2024-10-17,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,11.0,2024-10-21,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,13.0,2024-10-22,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,14.0,2024-10-22,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,18.0,2024-10-22,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,25.0,2024-10-25,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,26.0,2024-10-25,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,31.0,2024-10-31,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,38.0,2024-11-01,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,45.0,2024-11-18,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,46.0,2024-11-18,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,51.0,2024-12-05,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,54.0,2024-12-06,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,59.0,2024-12-17,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,60.0,2024-12-17,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,62.0,2024-12-17,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,76.0,2024-12-31,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,80.0,2025-01-01,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,84.0,2025-01-06,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,89.0,2025-01-10,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,95.0,2025-02-05,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,96.0,2025-02-05,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,97.0,2025-02-05,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,110.0,2025-03-10,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,115.0,2025-03-21,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,121.0,2025-03-21,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,126.0,2025-03-27,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,132.0,2025-03-27,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,134.0,2025-04-07,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,135.0,2025-04-07,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,136.0,2025-04-07,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,137.0,2025-04-07,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,138.0,2025-04-07,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,139.0,2025-04-07,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,141.0,2025-04-08,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,142.0,2025-04-08,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,143.0,2025-04-08,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,144.0,2025-04-08,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,146.0,2025-04-10,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,152.0,2025-04-15,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,155.0,2025-04-16,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,156.0,2025-04-16,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,159.0,2025-04-22,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,163.0,2025-04-29,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,164.0,2025-04-29,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,165.0,2025-04-29,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,168.0,2025-04-29,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,180.0,2025-05-13,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,183.0,2025-05-16,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,184.0,2025-05-16,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,185.0,2025-05-16,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,187.0,2025-05-16,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,188.0,2025-05-16,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,192.0,2025-05-19,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,195.0,2025-05-23,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,198.0,2025-05-26,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,201.0,2025-05-28,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,208.0,2025-05-30,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,220.0,2025-06-03,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,222.0,2025-06-03,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,230.0,2025-06-06,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,241.0,2025-06-13,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,242.0,2025-06-13,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,243.0,2025-06-13,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,244.0,2025-06-13,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,246.0,2025-06-16,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,251.0,2025-06-27,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,252.0,2025-06-27,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,253.0,2025-06-27,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,254.0,2025-06-27,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,255.0,2025-06-27,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,256.0,2025-06-27,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,257.0,2025-06-27,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,258.0,2025-06-27,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,259.0,2025-06-27,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,260.0,2025-06-27,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,272.0,2025-07-14,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,273.0,2025-07-14,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,274.0,2025-07-14,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,281.0,2025-08-11,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,282.0,2025-08-11,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,283.0,2025-08-11,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,284.0,2025-08-11,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,290.0,2025-08-11,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,291.0,2025-08-11,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,294.0,2025-08-13,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,295.0,2025-08-13,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,296.0,2025-08-13,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,299.0,2025-08-13,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,300.0,2025-08-13,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,303.0,2025-08-14,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,306.0,2025-08-27,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,309.0,2025-09-01,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,314.0,2025-09-10,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,318.0,2025-09-12,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,319.0,2025-09-12,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,322.0,2025-09-16,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,324.0,2025-09-16,revenge_immediate,0.9,Immediate re-entry after loss (same ticker),trade,rule
None,326.0,2025-09-19,revenge_immediate,0.75,Immediate re-entry after loss,trade,rule
None,18.0,2024-10-22,size_inconsistency,0.75,"Size 2.9σ above median (notional $9,455)",trade,rule
None,34.0,2024-11-01,size_inconsistency,0.75,"Size 8.6σ above median (notional $23,165)",trade,rule
None,37.0,2024-11-01,size_inconsistency,0.75,"Size 3.3σ above median (notional $10,476)",trade,rule
None,41.0,2024-11-15,size_inconsistency,0.75,"Size 7.4σ above median (notional $20,202)",trade,rule
None,46.0,2024-11-18,size_inconsistency,0.75,"Size 4.2σ above median (notional $12,549)",trade,rule
None,48.0,2024-11-25,size_inconsistency,0.75,"Size 13.4σ above median (notional $34,717)",trade,rule
None,55.0,2024-12-06,size_inconsistency,0.75,"Size 2.0σ above median (notional $7,355)",trade,rule
None,56.0,2024-12-06,size_inconsistency,0.75,"Size 2.9σ above median (notional $9,412)",trade,rule
None,65.0,2024-12-18,size_inconsistency,0.75,"Size 2.9σ above median (notional $9,498)",trade,rule
None,67.0,2024-12-19,size_inconsistency,0.75,"Size 2.4σ above median (notional $8,238)",trade,rule
None,71.0,2024-12-19,size_inconsistency,0.75,"Size 3.1σ above median (notional $9,935)",trade,rule
None,75.0,2024-12-31,size_inconsistency,0.75,"Size 4.0σ above median (notional $12,061)",trade,rule
None,76.0,2024-12-31,size_inconsistency,0.75,"Size 6.8σ above median (notional $18,761)",trade,rule
None,77.0,2025-01-01,size_inconsistency,0.75,"Size 8.0σ above median (notional $21,771)",trade,rule
None,79.0,2025-01-01,size_inconsistency,0.75,"Size 2.3σ above median (notional $8,094)",trade,rule
None,81.0,2025-01-02,size_inconsistency,0.75,"Size 3.9σ above median (notional $12,026)",trade,rule
None,88.0,2025-01-10,size_inconsistency,0.75,"Size 2.9σ above median (notional $9,389)",trade,rule
None,89.0,2025-01-10,size_inconsistency,0.75,"Size 3.3σ above median (notional $10,583)",trade,rule
None,92.0,2025-01-31,size_inconsistency,0.75,"Size 2.6σ above median (notional $8,889)",trade,rule
None,96.0,2025-02-05,size_inconsistency,0.75,"Size 3.9σ above median (notional $12,026)",trade,rule
None,106.0,2025-02-18,size_inconsistency,0.75,"Size 2.3σ above median (notional $8,178)",trade,rule
None,109.0,2025-03-10,size_inconsistency,0.75,"Size 2.1σ above median (notional $7,557)",trade,rule
None,124.0,2025-03-25,size_inconsistency,0.75,"Size 4.3σ above median (notional $12,988)",trade,rule
None,133.0,2025-04-07,size_inconsistency,0.75,"Size 6.6σ above median (notional $18,360)",trade,rule
None,144.0,2025-04-08,size_inconsistency,0.75,"Size 2.6σ above median (notional $8,829)",trade,rule
None,156.0,2025-04-16,size_inconsistency,0.75,"Size 4.6σ above median (notional $13,503)",trade,rule
None,173.0,2025-05-07,size_inconsistency,0.75,"Size 4.8σ above median (notional $14,022)",trade,rule
None,186.0,2025-05-16,size_inconsistency,0.75,"Size 2.8σ above median (notional $9,286)",trade,rule
None,218.0,2025-06-03,size_inconsistency,0.75,"Size 2.1σ above median (notional $7,646)",trade,rule
None,220.0,2025-06-03,size_inconsistency,0.75,"Size 8.9σ above median (notional $23,894)",trade,rule
None,228.0,2025-06-06,size_inconsistency,0.75,"Size 3.6σ above median (notional $11,165)",trade,rule
None,229.0,2025-06-06,size_inconsistency,0.75,"Size 4.1σ above median (notional $12,468)",trade,rule
None,232.0,2025-06-06,size_inconsistency,0.75,"Size 4.9σ above median (notional $14,313)",trade,rule
None,254.0,2025-06-27,size_inconsistency,0.75,"Size 2.7σ above median (notional $9,076)",trade,rule
None,255.0,2025-06-27,size_inconsistency,0.75,"Size 3.9σ above median (notional $12,018)",trade,rule
None,259.0,2025-06-27,size_inconsistency,0.75,"Size 19.0σ above median (notional $48,175)",trade,rule
None,289.0,2025-08-11,size_inconsistency,0.75,"Size 7.6σ above median (notional $20,892)",trade,rule
None,296.0,2025-08-13,size_inconsistency,0.75,"Size 2.1σ above median (notional $7,702)",trade,rule
None,299.0,2025-08-13,size_inconsistency,0.75,"Size 2.6σ above median (notional $8,822)",trade,rule
None,301.0,2025-08-14,size_inconsistency,0.75,"Size 2.0σ above median (notional $7,429)",trade,rule
None,303.0,2025-08-14,size_inconsistency,0.75,"Size 2.2σ above median (notional $7,787)",trade,rule
None,306.0,2025-08-27,size_inconsistency,0.75,"Size 11.2σ above median (notional $29,523)",trade,rule
None,323.0,2025-09-16,size_inconsistency,0.75,"Size 11.8σ above median (notional $30,983)",trade,rule
None,326.0,2025-09-19,size_inconsistency,0.75,"Size 4.7σ above median (notional $13,901)",trade,rule
None,,2024-10-17,overtrading_day,0.8,6 trades; day PnL $-684.09,day,rule
None,,2024-10-22,overtrading_day,0.8,9 trades; day PnL $193.89,day,rule
None,,2024-11-01,overtrading_day,0.8,7 trades; day PnL $917.71,day,rule
None,,2024-12-06,overtrading_day,0.8,5 trades; day PnL $977.50,day,rule
None,,2024-12-17,overtrading_day,0.8,5 trades; day PnL $-553.43,day,rule
None,,2024-12-19,overtrading_day,0.8,7 trades; day PnL $1722.70,day,rule
None,,2025-02-05,overtrading_day,0.8,6 trades; day PnL $197.44,day,rule
None,,2025-03-21,overtrading_day,0.8,9 trades; day PnL $715.61,day,rule
None,,2025-03-27,overtrading_day,0.8,8 trades; day PnL $22.82,day,rule
None,,2025-04-07,overtrading_day,0.8,7 trades; day PnL $-958.89,day,rule
None,,2025-04-08,overtrading_day,0.8,5 trades; day PnL $-987.54,day,rule
None,,2025-04-29,overtrading_day,0.8,7 trades; day PnL $-105.65,day,rule
None,,2025-05-13,overtrading_day,0.8,6 trades; day PnL $258.13,day,rule
None,,2025-05-16,overtrading_day,0.8,7 trades; day PnL $-377.32,day,rule
None,,2025-05-19,overtrading_day,0.8,5 trades; day PnL $432.91,day,rule
None,,2025-05-30,overtrading_day,0.8,7 trades; day PnL $452.76,day,rule
None,,2025-06-03,overtrading_day,0.8,15 trades; day PnL $4887.53,day,rule
None,,2025-06-06,overtrading_day,0.8,8 trades; day PnL $2396.74,day,rule
None,,2025-06-13,overtrading_day,0.8,10 trades; day PnL $693.08,day,rule
None,,2025-06-27,overtrading_day,0.8,12 trades; day PnL $-8192.33,day,rule
None,,2025-07-14,overtrading_day,0.8,5 trades; day PnL $-187.49,day,rule
None,,2025-08-11,overtrading_day,0.8,14 trades; day PnL $454.99,day,rule
None,,2025-08-13,overtrading_day,0.8,8 trades; day PnL $-290.71,day,rule
None,,2025-09-12,overtrading_day,0.8,6 trades; day PnL $487.90,day,rule
None,,2024-10-09,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2024-10-17,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2024-10-21,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2024-10-22,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2024-10-25,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2024-10-31,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2024-11-01,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2024-11-18,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2024-12-05,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2024-12-06,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2024-12-17,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2024-12-31,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-01-01,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-01-06,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-01-10,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-02-05,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-03-10,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-03-21,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-03-27,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-04-07,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-04-08,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-04-10,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-04-15,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-04-16,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-04-22,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-04-29,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-05-13,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-05-16,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-05-19,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-05-23,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-05-26,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-05-28,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-05-30,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-06-03,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-06-06,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-06-13,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-06-16,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-06-27,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-07-14,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-08-11,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-08-13,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-08-14,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-08-27,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-09-01,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-09-10,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-09-12,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-09-16,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-09-19,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2024-12-19,revenge_day,0.75,Loss-anchored high-activity episode,day,rule
None,,2025-03-27,chop_day,0.6,High activity (8) with flat PnL $22.82,day,rule
None,,2024-10-22,ticker_bias_lifetime,0.8,"Ticker NVDA negative expectancy (n=67, avg $-123.03, total $-8242.95)",day,rule
None,,2024-11-01,ticker_bias_lifetime,0.8,"Ticker NVDA negative expectancy (n=67, avg $-123.03, total $-8242.95)",day,rule
None,,2024-11-18,ticker_bias_lifetime,0.8,"Ticker NVDA negative expectancy (n=67, avg $-123.03, total $-8242.95)",day,rule
None,,2024-12-06,ticker_bias_lifetime,0.8,"Ticker NVDA negative expectancy (n=67, avg $-123.03, total $-8242.95)",day,rule
None,,2024-12-17,ticker_bias_lifetime,0.8,"Ticker TSLA negative expectancy (n=31, avg $-48.00, total $-1487.96)",day,rule
None,,2024-12-19,ticker_bias_lifetime,0.8,"Ticker NVDA negative expectancy (n=67, avg $-123.03, total $-8242.95)",day,rule
None,,2024-12-19,ticker_bias_lifetime,0.8,"Ticker TSLA negative expectancy (n=31, avg $-48.00, total $-1487.96)",day,rule
None,,2024-12-24,ticker_bias_lifetime,0.8,"Ticker NVDA negative expectancy (n=67, avg $-123.03, total $-8242.95)",day,rule
None,,2024-12-31,ticker_bias_lifetime,0.8,"Ticker NVDA negative expectancy (n=67, avg $-123.03, total $-8242.95)",day,rule
None,,2025-01-01,ticker_bias_lifetime,0.8,"Ticker NVDA negative expectancy (n=67, avg $-123.03, total $-8242.95)",day,rule
None,,2025-01-02,ticker_bias_lifetime,0.8,"Ticker NVDA negative expectancy (n=67, avg $-123.03, total $-8242.95)",day,rule
None,,2025-01-06,ticker_bias_lifetime,0.8,"Ticker TSLA negative expectancy (n=31, avg $-48.00, total $-1487.96)",day,rule
None,,2025-01-10,ticker_bias_lifetime,0.8,"Ticker NVDA negative expectancy (n=67, avg $-123.03, total $-8242.95)",day,rule
None,,2025-01-27,ticker_bias_lifetime,0.8,"Ticker TSLA negative expectancy (n=31, avg $-48.00, total $-1487.96)",day,rule
None,,2025-02-05,ticker_bias_lifetime,0.8,"Ticker NVDA negative expectancy (n=67, avg $-123.03, total $-8242.95)",day,rule
None,,2025-02-05,ticker_bias_lifetime,0.8,"Ticker TSLA negative expectancy (n=31, avg $-48.00, total $-1487.96)",day,rule
None,,2025-02-18,ticker_bias_lifetime,0.8,"Ticker NVDA negative expectancy (n=67, avg $-123.03, total $-8242.95)",day,rule
None,,2025-03-21,ticker_bias_lifetime,0.8,"Ticker NVDA negative expectancy (n=67, avg $-123.03, total $-8242.95)",day,rule
None,,2025-03-21,ticker_bias_lifetime,0.8,"Ticker TSLA negative expectancy (n=31, avg $-48.00, total $-1487.96)",day,rule
None,,2025-03-25,ticker_bias_lifetime,0.8,"Ticker NVDA negative expectancy (n=67, avg $-123.03, total $-8242.95)",day,rule
None,,2025-03-27,ticker_bias_lifetime,0.8,"Ticker NVDA negative expectancy (n=67, avg $-123.03, total $-8242.95)",day,rule
None,,2025-03-27,ticker_bias_lifetime,0.8,"Ticker TSLA negative expectancy (n=31, avg $-48.00, total $-1487.96)",day,rule
