trade_id,user_id,trade_date,trade_time,ticker,side,qty,entry_price,exit_price,fees,realized_pnl,strategy,hold_time_sec,note,mood,manual_tags,screenshot_url,ft_outcome,ft_notional,ft_size_z,ft_prev_outcome_day,ft_same_ticker_as_prev_day,ft_immediate_after_prev,ft_day_trades_count,ft_day_pnl,ft_large_win,ft_large_loss
154,demo_user,2025-04-16,,AAPL,long,23.0,190.65,167.8,0.0,-525.5499999999998,,,,,,,loss,4384.95,0.7671934584799497,,False,False,3,30.150000000001228,False,True
155,demo_user,2025-04-16,,AAPL,long,3.0,184.24,167.8,0.0,-49.31999999999999,,,,,,,loss,552.72,-0.8280738991240622,loss,True,True,3,30.150000000001228,False,False
156,demo_user,2025-04-16,,NVDA,short,26.0,519.33,496.06,0.0,605.020000000001,,,,,,,win,13502.580000000002,4.562648720223391,loss,False,True,3,30.150000000001228,True,False
157,demo_user,2025-04-22,,MSFT,long,2.0,303.82,354.36,0.0,101.08000000000004,,,,,,,win,607.64,-0.8052119927980816,,False,False,3,-40.950000000000074,False,False
158,demo_user,2025-04-22,,TSLA,long,8.0,252.19,244.14,0.0,-64.40000000000009,,,,,,,loss,2017.52,-0.21831205669332165,win,False,True,3,-40.950000000000074,False,False
159,demo_user,2025-04-22,,TSLA,long,7.0,255.23,244.14,0.0,-77.63000000000002,,,,,,,loss,1786.61,-0.31443446728567714,loss,True,True,3,-40.950000000000074,False,False
160,demo_user,2025-04-23,,AMZN,long,16.0,133.46,135.14,0.0,26.879999999999654,,,,,,,win,2135.36,-0.16925803190356295,,False,False,2,126.42999999999947,False,False
161,demo_user,2025-04-23,,AMZN,long,11.0,126.09,135.14,0.0,99.54999999999981,,,,,,,win,1386.99,-0.4807868890990117,win,True,True,2,126.42999999999947,False,False
162,demo_user,2025-04-29,,AAPL,long,6.0,184.24,167.68,0.0,-99.36000000000001,,,,,,,loss,1105.44,-0.5979895425236259,,False,False,7,-105.6500000000002,False,False
163,demo_user,2025-04-29,,AAPL,long,3.0,173.09,167.68,0.0,-16.22999999999999,,,,,,,loss,519.27,-0.8419983486252284,loss,True,True,7,-105.6500000000002,False,False
164,demo_user,2025-04-29,,AAPL,long,8.0,173.09,166.19,0.0,-55.200000000000045,,,,,,,loss,1384.72,-0.48173183679311177,loss,True,True,7,-105.6500000000002,False,False
165,demo_user,2025-04-29,,AMZN,long,3.0,126.09,150.61,0.0,73.56000000000003,,,,,,,win,378.27,-0.900693337553911,loss,False,True,7,-105.6500000000002,False,False
166,demo_user,2025-04-29,,AMZN,long,9.0,126.09,136.85,0.0,96.83999999999992,,,,,,,win,1134.81,-0.5857635012127366,win,True,True,7,-105.6500000000002,False,False
167,demo_user,2025-04-29,,AMZN,long,1.0,141.23,136.85,0.0,-4.3799999999999955,,,,,,,loss,141.23,-0.999367523196854,win,True,True,7,-105.6500000000002,False,False
168,demo_user,2025-04-29,,NVDA,short,8.0,519.33,531.94,0.0,-100.88000000000011,,,,,,,loss,4154.64,0.6713208137979292,loss,False,True,7,-105.6500000000002,False,False
169,demo_user,2025-05-01,,AMZN,long,27.0,141.23,132.86,0.0,-225.98999999999936,,,,,,,loss,3813.2099999999996,0.5291915225218996,,False,False,1,-225.98999999999936,False,False
170,demo_user,2025-05-02,,MSFT,long,3.0,303.82,344.48,0.0,121.98000000000008,,,,,,,win,911.46,-0.6787388613348733,,False,False,3,107.91000000000025,False,False
171,demo_user,2025-05-02,,MSFT,long,16.0,342.24,344.48,0.0,35.840000000000146,,,,,,,win,5475.84,1.2213053483552028,win,True,True,3,107.91000000000025,False,False
172,demo_user,2025-05-02,,NVDA,short,7.0,519.33,526.46,0.0,-49.90999999999997,,,,,,,loss,3635.3100000000004,0.4551359301076258,win,False,True,3,107.91000000000025,False,False
173,demo_user,2025-05-07,,NVDA,short,27.0,519.33,456.03,0.0,1709.1000000000017,,,,,,,win,14021.910000000002,4.778833603913695,,False,False,2,1545.7000000000019,True,False
174,demo_user,2025-05-07,,TSLA,long,19.0,255.23,246.63,0.0,-163.3999999999999,,,,,,,loss,4849.37,0.9605205986094448,win,False,True,2,1545.7000000000019,False,False
175,demo_user,2025-05-09,,AMZN,long,15.0,137.71,151.4,0.0,205.34999999999997,,,,,,,win,2065.65,-0.19827666791929682,,False,False,1,205.34999999999997,False,False
176,demo_user,2025-05-13,,MSFT,long,1.0,331.81,336.65,0.0,4.839999999999975,,,,,,,win,331.81,-0.9200335445441706,,False,False,6,258.13000000000085,False,False
177,demo_user,2025-05-13,,MSFT,long,12.0,334.28,336.65,0.0,28.440000000000055,,,,,,,win,4011.3599999999997,0.611676714409974,win,True,True,6,258.13000000000085,False,False
178,demo_user,2025-05-13,,NVDA,short,2.0,519.33,499.85,0.0,38.960000000000036,,,,,,,win,1038.66,-0.6257884883438914,win,False,True,6,258.13000000000085,False,False
179,demo_user,2025-05-13,,NVDA,short,3.0,487.66,499.85,0.0,-36.56999999999999,,,,,,,loss,1462.98,-0.4491540365551068,win,True,True,6,258.13000000000085,False,False
180,demo_user,2025-05-13,,NVDA,short,11.0,487.66,454.52,0.0,364.5400000000005,,,,,,,win,5364.26,1.1748572145632707,loss,True,True,6,258.13000000000085,True,False
181,demo_user,2025-05-13,,TSLA,long,24.0,255.23,249.31,0.0,-142.0799999999997,,,,,,,loss,6125.5199999999995,1.4917518760657456,win,False,True,6,258.13000000000085,False,False
182,demo_user,2025-05-16,,AMZN,long,10.0,137.71,127.65,0.0,-100.60000000000002,,,,,,,loss,1377.1000000000001,-0.48490386385436396,,False,False,7,-377.31999999999994,False,False
183,demo_user,2025-05-16,,AMZN,long,13.0,134.57,127.65,0.0,-89.95999999999984,,,,,,,loss,1749.4099999999999,-0.329919953726436,loss,True,True,7,-377.31999999999994,False,False
184,demo_user,2025-05-16,,NVDA,short,2.0,487.66,522.87,0.0,-70.41999999999996,,,,,,,loss,975.32,-0.6521554429449039,loss,False,True,7,-377.31999999999994,False,False
185,demo_user,2025-05-16,,NVDA,short,3.0,527.57,522.87,0.0,14.100000000000136,,,,,,,win,1582.71,-0.3993132491477934,loss,True,True,7,-377.31999999999994,False,False
186,demo_user,2025-05-16,,NVDA,short,18.0,515.88,522.87,0.0,-125.82000000000016,,,,,,,loss,9285.84,2.8073188789813095,win,True,True,7,-377.31999999999994,False,False
187,demo_user,2025-05-16,,NVDA,short,6.0,515.88,537.5,0.0,-129.72000000000003,,,,,,,loss,3095.2799999999997,0.23033412251077084,loss,True,True,7,-377.31999999999994,False,False
188,demo_user,2025-05-16,,NVDA,short,10.0,550.01,537.5,0.0,125.09999999999991,,,,,,,win,5500.1,1.231404216663074,loss,True,True,7,-377.31999999999994,False,False
189,demo_user,2025-05-19,,MSFT,long,11.0,334.28,338.32,0.0,44.440000000000225,,,,,,,win,3677.08,0.47252380023210133,,False,False,5,432.9100000000003,False,False
190,demo_user,2025-05-19,,MSFT,long,6.0,334.99,338.32,0.0,19.979999999999905,,,,,,,win,2009.94,-0.22146743269388486,win,True,True,5,432.9100000000003,False,False
191,demo_user,2025-05-19,,MSFT,long,9.0,363.78,338.32,0.0,-229.13999999999982,,,,,,,loss,3274.0199999999995,0.30473938719951366,win,True,True,5,432.9100000000003,False,False
192,demo_user,2025-05-19,,NVDA,short,8.0,550.01,481.19,0.0,550.56,,,,,,,win,4400.08,0.7734917221855594,loss,False,True,5,432.9100000000003,True,False
193,demo_user,2025-05-19,,TSLA,long,3.0,255.23,270.92,0.0,47.07000000000008,,,,,,,win,765.6899999999999,-0.7394194892507178,win,False,True,5,432.9100000000003,False,False
194,demo_user,2025-05-23,,AMZN,long,10.0,134.57,131.61,0.0,-29.599999999999795,,,,,,,loss,1345.6999999999998,-0.4979749464952197,,False,False,2,-68.91999999999973,False,False
195,demo_user,2025-05-23,,AMZN,long,4.0,141.44,131.61,0.0,-39.319999999999936,,,,,,,loss,565.76,-0.822645653339452,loss,True,True,2,-68.91999999999973,False,False
196,demo_user,2025-05-26,,AAPL,long,3.0,173.09,175.23,0.0,6.419999999999959,,,,,,,win,519.27,-0.8419983486252284,,False,False,3,-368.6399999999992,False,False
197,demo_user,2025-05-26,,MSFT,long,18.0,363.78,344.05,0.0,-355.1399999999993,,,,,,,loss,6548.039999999999,1.6676370301235255,win,False,True,3,-368.6399999999992,False,True
198,demo_user,2025-05-26,,MSFT,long,4.0,349.03,344.05,0.0,-19.919999999999845,,,,,,,loss,1396.12,-0.47698628449675023,loss,True,True,3,-368.6399999999992,False,False
199,demo_user,2025-05-28,,NVDA,short,4.0,550.01,510.01,0.0,160.0,,,,,,,win,2200.04,-0.14233326676946945,,False,False,3,-143.08999999999992,False,False
200,demo_user,2025-05-28,,NVDA,short,9.0,473.06,510.01,0.0,-332.5499999999999,,,,,,,loss,4257.54,0.7141556674203507,win,True,True,3,-143.08999999999992,False,True
201,demo_user,2025-05-28,,TSLA,long,2.0,255.23,269.96,0.0,29.45999999999998,,,,,,,win,510.46,-0.845665744741978,loss,False,True,3,-143.08999999999992,False,False
202,demo_user,2025-05-30,,AAPL,long,8.0,173.09,193.71,0.0,164.96000000000004,,,,,,,win,1384.72,-0.48173183679311177,,False,False,7,452.7600000000007,False,False
203,demo_user,2025-05-30,,AAPL,long,28.0,188.79,193.71,0.0,137.76000000000045,,,,,,,win,5286.12,1.1423293675073325,win,True,True,7,452.7600000000007,False,False
204,demo_user,2025-05-30,,AAPL,long,10.0,190.61,193.71,0.0,30.999999999999943,,,,,,,win,1906.1000000000001,-0.26469358624249767,win,True,True,7,452.7600000000007,False,False
205,demo_user,2025-05-30,,AAPL,long,5.0,182.81,193.71,0.0,54.50000000000003,,,,,,,win,914.05,-0.6776607051552613,win,True,True,7,452.7600000000007,False,False
206,demo_user,2025-05-30,,AAPL,long,16.0,174.42,193.71,0.0,308.6400000000003,,,,,,,win,2790.72,0.10355294642481626,win,True,True,7,452.7600000000007,False,False
207,demo_user,2025-05-30,,MSFT,long,1.0,349.03,304.25,0.0,-44.77999999999997,,,,,,,loss,349.03,-0.9128652629175614,win,False,True,7,452.7600000000007,False,False
208,demo_user,2025-05-30,,MSFT,long,12.0,320.86,304.25,0.0,-199.32000000000016,,,,,,,loss,3850.32,0.5446395440761085,loss,True,True,7,452.7600000000007,False,False
209,demo_user,2025-06-03,,AMZN,long,21.0,141.44,150.36,0.0,187.32000000000033,,,,,,,win,2970.24,0.17828290679699438,,False,False,15,4887.530000000004,False,False
210,demo_user,2025-06-03,,AMZN,long,16.0,140.76,150.36,0.0,153.60000000000036,,,,,,,win,2252.16,-0.12063693469171811,win,True,True,15,4887.530000000004,False,False
211,demo_user,2025-06-03,,AMZN,long,16.0,131.48,150.36,0.0,302.0800000000004,,,,,,,win,2103.68,-0.18244567196924158,win,True,True,15,4887.530000000004,False,False
212,demo_user,2025-06-03,,AMZN,long,1.0,133.32,150.36,0.0,17.04000000000002,,,,,,,win,133.32,-1.0026602704481011,win,True,True,15,4887.530000000004,False,False
213,demo_user,2025-06-03,,AMZN,long,3.0,140.29,150.36,0.0,30.210000000000065,,,,,,,win,420.87,-0.8829599579201388,win,True,True,15,4887.530000000004,False,False
214,demo_user,2025-06-03,,META,long,14.0,323.76,334.22,0.0,146.4400000000005,,,,,,,win,4532.639999999999,0.8286733373088654,win,False,True,15,4887.530000000004,False,False
215,demo_user,2025-06-03,,META,long,12.0,325.51,334.22,0.0,104.52000000000044,,,,,,,win,3906.12,0.5678677737372466,win,True,True,15,4887.530000000004,False,False
216,demo_user,2025-06-03,,META,long,6.0,323.62,334.22,0.0,63.600000000000136,,,,,,,win,1941.72,-0.2498658166989539,win,True,True,15,4887.530000000004,False,False
217,demo_user,2025-06-03,,META,long,12.0,306.54,334.22,0.0,332.1600000000001,,,,,,,win,3678.4800000000005,0.4731065873562162,win,True,True,15,4887.530000000004,False,False
218,demo_user,2025-06-03,,META,long,26.0,294.08,334.22,0.0,1043.6400000000012,,,,,,,win,7646.08,2.1247252970969353,win,True,True,15,4887.530000000004,True,False
219,demo_user,2025-06-03,,META,long,10.0,337.57,334.22,0.0,-33.49999999999966,,,,,,,loss,3375.7,0.3470663834709212,win,True,True,15,4887.530000000004,False,False
220,demo_user,2025-06-03,,META,long,80.0,298.68,334.22,0.0,2843.2000000000016,,,,,,,win,23894.4,8.888519357449374,loss,True,True,15,4887.530000000004,True,False
221,demo_user,2025-06-03,,NVDA,short,12.0,473.06,490.22,0.0,-205.9200000000003,,,,,,,loss,5676.72,1.3049269751353005,win,False,True,15,4887.530000000004,False,False
222,demo_user,2025-06-03,,NVDA,short,6.0,521.31,490.22,0.0,186.5399999999995,,,,,,,win,3127.8599999999997,0.24389641144195154,loss,True,True,15,4887.530000000004,False,False
223,demo_user,2025-06-03,,NVDA,short,10.0,521.31,549.65,0.0,-283.4000000000003,,,,,,,loss,5213.099999999999,1.1119328562195847,win,True,True,15,4887.530000000004,False,False
224,demo_user,2025-06-04,,TSLA,long,27.0,255.23,260.5,0.0,142.29000000000028,,,,,,,win,6891.21,1.8104906425395262,,False,False,1,142.29000000000028,False,False
225,demo_user,2025-06-05,,AAPL,long,1.0,174.42,178.25,0.0,3.8300000000000125,,,,,,,win,174.42,-0.9855513055901661,,False,False,2,72.43000000000015,False,False
226,demo_user,2025-06-05,,AAPL,long,20.0,174.82,178.25,0.0,68.60000000000014,,,,,,,win,3496.3999999999996,0.39731095909994246,win,True,True,2,72.43000000000015,False,False
227,demo_user,2025-06-06,,NVDA,short,12.0,521.31,483.73,0.0,450.9599999999991,,,,,,,win,6255.719999999999,1.5459510786084014,,False,False,8,2396.739999999998,True,False
228,demo_user,2025-06-06,,NVDA,short,21.0,531.66,483.73,0.0,1006.529999999999,,,,,,,win,11164.859999999999,3.589510780376864,win,True,True,8,2396.739999999998,True,False
229,demo_user,2025-06-06,,NVDA,short,26.0,479.54,483.73,0.0,-108.93999999999994,,,,,,,loss,12468.04,4.131994012093751,win,True,True,8,2396.739999999998,False,False
230,demo_user,2025-06-06,,NVDA,short,5.0,508.11,483.73,0.0,121.89999999999998,,,,,,,win,2540.55,-0.0005869498892867663,loss,True,True,8,2396.739999999998,False,False
231,demo_user,2025-06-06,,NVDA,short,12.0,522.22,483.73,0.0,461.8800000000001,,,,,,,win,6266.64,1.5504968181764955,win,True,True,8,2396.739999999998,True,False
232,demo_user,2025-06-06,,NVDA,short,29.0,493.54,483.73,0.0,284.49000000000007,,,,,,,win,14312.66,4.899866001296776,win,True,True,8,2396.739999999998,False,False
233,demo_user,2025-06-06,,NVDA,short,13.0,495.32,483.73,0.0,150.66999999999967,,,,,,,win,6439.16,1.6223128429281006,win,True,True,8,2396.739999999998,False,False
234,demo_user,2025-06-06,,NVDA,short,1.0,512.98,483.73,0.0,29.25,,,,,,,win,512.98,-0.8446167279185717,win,True,True,8,2396.739999999998,False,False
235,demo_user,2025-06-13,,AAPL,long,4.0,174.82,188.17,0.0,53.39999999999998,,,,,,,win,699.28,-0.7670644127596101,,False,False,10,693.080000000001,False,False
236,demo_user,2025-06-13,,AAPL,long,7.0,181.73,188.17,0.0,45.079999999999984,,,,,,,win,1272.11,-0.5286087353977853,win,True,True,10,693.080000000001,False,False
237,demo_user,2025-06-13,,AMZN,long,50.0,140.29,151.34,0.0,552.5000000000006,,,,,,,win,7014.5,1.8618133743481595,win,False,True,10,693.080000000001,True,False
238,demo_user,2025-06-13,,AMZN,long,23.0,132.44,151.34,0.0,434.70000000000016,,,,,,,win,3046.12,0.20986996892400467,win,True,True,10,693.080000000001,True,False
239,demo_user,2025-06-13,,AMZN,long,19.0,135.37,151.34,0.0,303.42999999999995,,,,,,,win,2572.03,0.012517434872946796,win,True,True,10,693.080000000001,False,False
240,demo_user,2025-06-13,,AMZN,long,1.0,154.86,151.34,0.0,-3.5200000000000102,,,,,,,loss,154.86,-0.9936936742670812,win,True,True,10,693.080000000001,False,False
241,demo_user,2025-06-13,,MSFT,short,2.0,304.25,363.71,0.0,-118.91999999999996,,,,,,,loss,608.5,-0.8048539949932684,loss,False,True,10,693.080000000001,False,False
242,demo_user,2025-06-13,,MSFT,short,5.0,304.25,320.68,0.0,-82.15000000000003,,,,,,,loss,1521.25,-0.4248976038964235,loss,True,True,10,693.080000000001,False,False
243,demo_user,2025-06-13,,TSLA,long,25.0,255.23,249.07,0.0,-153.99999999999991,,,,,,,loss,6380.75,1.597998131557006,loss,False,True,10,693.080000000001,False,False
244,demo_user,2025-06-13,,TSLA,long,19.0,255.23,237.47,0.0,-337.4399999999998,,,,,,,loss,4849.37,0.9605205986094448,loss,True,True,10,693.080000000001,False,True
245,demo_user,2025-06-16,,MSFT,short,5.0,304.25,322.43,0.0,-90.90000000000003,,,,,,,loss,1521.25,-0.4248976038964235,,False,False,2,-516.1500000000003,False,False
246,demo_user,2025-06-16,,MSFT,short,15.0,294.08,322.43,0.0,-425.25000000000034,,,,,,,loss,4411.2,0.7781207170570981,loss,True,True,2,-516.1500000000003,False,True
247,demo_user,2025-06-18,,NVDA,short,6.0,512.98,492.33,0.0,123.9000000000002,,,,,,,win,3077.88,0.22309091111106122,,False,False,1,123.9000000000002,False,False
248,demo_user,2025-06-26,,AMZN,long,3.0,143.11,144.04,0.0,2.789999999999935,,,,,,,win,429.33000000000004,-0.8794382585844179,,False,False,1,2.789999999999935,False,False
249,demo_user,2025-06-27,,META,long,5.0,298.68,317.71,0.0,95.14999999999986,,,,,,,win,1493.4,-0.43649090490113135,,False,False,12,-8192.329999999994,False,False
250,demo_user,2025-06-27,,NVDA,short,5.0,500.31,512.9,0.0,-62.949999999999875,,,,,,,loss,2501.55,-0.016821734061050066,win,False,True,12,-8192.329999999994,False,False
251,demo_user,2025-06-27,,NVDA,short,9.0,509.06,512.9,0.0,-34.559999999999775,,,,,,,loss,4581.54,0.8490292590011534,loss,True,True,12,-8192.329999999994,False,False
252,demo_user,2025-06-27,,NVDA,short,11.0,509.06,520.51,0.0,-125.94999999999987,,,,,,,loss,5599.66,1.272848706717965,loss,True,True,12,-8192.329999999994,False,False
253,demo_user,2025-06-27,,NVDA,short,7.0,506.06,520.51,0.0,-101.14999999999992,,,,,,,loss,3542.42,0.41646800442262333,loss,True,True,12,-8192.329999999994,False,False
254,demo_user,2025-06-27,,NVDA,short,18.0,504.25,520.51,0.0,-292.67999999999984,,,,,,,loss,9076.5,2.720175552865491,loss,True,True,12,-8192.329999999994,False,False
255,demo_user,2025-06-27,,NVDA,short,25.0,480.72,520.51,0.0,-994.7499999999991,,,,,,,loss,12018.0,3.944652928281946,loss,True,True,12,-8192.329999999994,False,True
256,demo_user,2025-06-27,,NVDA,short,5.0,519.11,520.51,0.0,-6.999999999999886,,,,,,,loss,2595.55,0.022308258558071732,loss,True,True,12,-8192.329999999994,False,False
257,demo_user,2025-06-27,,NVDA,short,11.0,456.76,520.51,0.0,-701.25,,,,,,,loss,5024.36,1.033364826358595,loss,True,True,12,-8192.329999999994,False,True
258,demo_user,2025-06-27,,NVDA,short,1.0,468.95,520.51,0.0,-51.56,,,,,,,loss,468.95,-0.8629453829719753,loss,True,True,12,-8192.329999999994,False,False
259,demo_user,2025-06-27,,NVDA,short,103.0,467.72,520.51,0.0,-5437.369999999996,,,,,,,loss,48175.16,18.99602956581818,loss,True,True,12,-8192.329999999994,False,True
260,demo_user,2025-06-27,,TSLA,long,18.0,255.23,228.66,0.0,-478.2599999999999,,,,,,,loss,4594.139999999999,0.8542743431181845,loss,False,True,12,-8192.329999999994,False,True
261,demo_user,2025-07-01,,AAPL,long,19.0,181.73,186.94,0.0,98.99000000000015,,,,,,,win,3452.87,0.37919044230515137,,False,False,3,130.75000000000023,False,False
262,demo_user,2025-07-01,,META,long,14.0,298.68,322.76,0.0,337.1199999999998,,,,,,,win,4181.52,0.6825103265809292,win,False,True,3,130.75000000000023,False,False
263,demo_user,2025-07-01,,NVDA,short,8.0,467.72,505.89,0.0,-305.3599999999997,,,,,,,loss,3741.76,0.4994485653661951,win,False,True,3,130.75000000000023,False,False
264,demo_user,2025-07-07,,NVDA,long,13.0,505.89,528.59,0.0,295.1000000000006,,,,,,,win,6576.57,1.6795133991599465,,False,False,1,295.1000000000006,False,False
265,demo_user,2025-07-09,,AAPL,long,4.0,157.89,188.73,0.0,123.36000000000001,,,,,,,win,631.56,-0.7952546585060668,,False,False,3,188.49000000000012,False,False
266,demo_user,2025-07-09,,NVDA,short,1.0,528.59,518.02,0.0,10.57000000000005,,,,,,,win,528.59,-0.8381186514846941,win,False,True,3,188.49000000000012,False,False
267,demo_user,2025-07-09,,TSLA,long,4.0,255.23,268.87,0.0,54.56000000000006,,,,,,,win,1020.92,-0.6331732337594576,win,False,True,3,188.49000000000012,False,False
268,demo_user,2025-07-10,,NVDA,short,6.0,528.59,518.92,0.0,58.02000000000044,,,,,,,win,3171.54,0.26207936971432655,,False,False,2,-25.919999999999504,False,False
269,demo_user,2025-07-10,,NVDA,long,2.0,518.92,476.95,0.0,-83.93999999999994,,,,,,,loss,1037.84,-0.6261298350880158,win,True,True,2,-25.919999999999504,False,False
270,demo_user,2025-07-14,,AAPL,long,11.0,157.89,170.47,0.0,138.38000000000014,,,,,,,win,1736.79,-0.3351733633738117,,False,False,5,-187.4900000000003,False,False
271,demo_user,2025-07-14,,AAPL,long,13.0,181.86,170.47,0.0,-148.0700000000002,,,,,,,loss,2364.1800000000003,-0.07400563923220706,win,True,True,5,-187.4900000000003,False,False
272,demo_user,2025-07-14,,AAPL,long,3.0,178.17,170.47,0.0,-23.099999999999966,,,,,,,loss,534.51,-0.8356542945027239,loss,True,True,5,-187.4900000000003,False,False
273,demo_user,2025-07-14,,MSFT,short,5.0,294.08,321.54,0.0,-137.30000000000018,,,,,,,loss,1470.3999999999999,-0.4460652647972995,loss,False,True,5,-187.4900000000003,False,False
274,demo_user,2025-07-14,,MSFT,short,5.0,318.06,321.54,0.0,-17.40000000000009,,,,,,,loss,1590.3,-0.396153710382058,loss,True,True,5,-187.4900000000003,False,False
275,demo_user,2025-07-15,,AAPL,long,14.0,178.17,159.08,0.0,-267.25999999999965,,,,,,,loss,2494.3799999999997,-0.01980643668955138,,False,False,1,-267.25999999999965,False,False
276,demo_user,2025-07-17,,AMZN,long,25.0,143.11,158.51,0.0,384.99999999999943,,,,,,,win,3577.7500000000005,0.43117505377617216,,False,False,2,381.87999999999954,True,False
277,demo_user,2025-07-17,,NVDA,long,4.0,518.92,518.14,0.0,-3.119999999999891,,,,,,,loss,2075.68,-0.19410141445153317,win,False,True,2,381.87999999999954,False,False
278,demo_user,2025-08-05,,META,long,8.0,298.68,302.08,0.0,27.199999999999818,,,,,,,win,2389.44,-0.06349049440711123,,False,False,1,27.199999999999818,False,False
279,demo_user,2025-08-11,,AMZN,long,14.0,133.92,137.01,0.0,43.26000000000005,,,,,,,win,1874.8799999999999,-0.2776897391102529,,False,False,14,454.98999999999825,False,False
280,demo_user,2025-08-11,,AMZN,long,17.0,149.61,137.01,0.0,-214.2000000000004,,,,,,,loss,2543.3700000000003,0.0005869498892869556,win,True,True,14,454.98999999999825,False,False
281,demo_user,2025-08-11,,AMZN,long,14.0,144.36,137.01,0.0,-102.90000000000032,,,,,,,loss,2021.0400000000002,-0.21684676335269062,loss,True,True,14,454.98999999999825,False,False
282,demo_user,2025-08-11,,AMZN,long,17.0,143.75,137.01,0.0,-114.58000000000015,,,,,,,loss,2443.75,-0.040882516756637795,loss,True,True,14,454.98999999999825,False,False
283,demo_user,2025-08-11,,AMZN,long,5.0,150.42,137.01,0.0,-67.04999999999998,,,,,,,loss,752.0999999999999,-0.7450766871198015,loss,True,True,14,454.98999999999825,False,False
284,demo_user,2025-08-11,,AMZN,long,19.0,130.34,137.01,0.0,126.72999999999976,,,,,,,win,2476.46,-0.027266111878217848,loss,True,True,14,454.98999999999825,False,False
285,demo_user,2025-08-11,,AMZN,long,20.0,128.08,137.01,0.0,178.59999999999957,,,,,,,win,2561.6000000000004,0.008175670798293243,win,True,True,14,454.98999999999825,False,False
286,demo_user,2025-08-11,,META,long,21.0,298.68,308.05,0.0,196.7700000000001,,,,,,,win,6272.28,1.5528446177336426,win,False,True,14,454.98999999999825,False,False
287,demo_user,2025-08-11,,META,long,21.0,298.68,318.12,0.0,408.23999999999995,,,,,,,win,6272.28,1.5528446177336426,win,True,True,14,454.98999999999825,True,False
288,demo_user,2025-08-11,,META,long,8.0,298.68,313.81,0.0,121.03999999999996,,,,,,,win,2389.44,-0.06349049440711123,win,True,True,14,454.98999999999825,False,False
289,demo_user,2025-08-11,,META,long,66.0,316.55,313.81,0.0,-180.8400000000006,,,,,,,loss,20892.3,7.638815625089101,win,True,True,14,454.98999999999825,False,False
290,demo_user,2025-08-11,,MSFT,short,4.0,318.06,327.39,0.0,-37.319999999999936,,,,,,,loss,1272.24,-0.528554619450546,loss,False,True,14,454.98999999999825,False,False
291,demo_user,2025-08-11,,MSFT,short,5.0,337.85,327.39,0.0,52.30000000000018,,,,,,,win,1689.25,-0.3549631490026739,loss,True,True,14,454.98999999999825,False,False
292,demo_user,2025-08-11,,MSFT,short,6.0,334.88,327.39,0.0,44.940000000000055,,,,,,,win,2009.28,-0.2217421751952532,win,True,True,14,454.98999999999825,False,False
293,demo_user,2025-08-13,,AAPL,long,11.0,178.17,177.65,0.0,-5.7199999999998,,,,,,,loss,1959.87,-0.24231039791132566,,False,False,8,-290.70999999999884,False,False
294,demo_user,2025-08-13,,AAPL,long,1.0,184.97,177.65,0.0,-7.319999999999993,,,,,,,loss,184.97,-0.9811595883334456,loss,True,True,8,-290.70999999999884,False,False
295,demo_user,2025-08-13,,META,long,2.0,316.55,289.93,0.0,-53.24000000000001,,,,,,,loss,633.1,-0.7946135926695408,loss,False,True,8,-290.70999999999884,False,False
296,demo_user,2025-08-13,,MSFT,short,23.0,334.88,325.95,0.0,205.39000000000016,,,,,,,win,7702.24,2.1481033863042747,loss,False,True,8,-290.70999999999884,False,False
297,demo_user,2025-08-13,,MSFT,short,1.0,354.93,325.95,0.0,28.980000000000018,,,,,,,win,354.93,-0.9104092314659356,win,True,True,8,-290.70999999999884,False,False
298,demo_user,2025-08-13,,MSFT,short,3.0,322.66,325.95,0.0,-9.86999999999989,,,,,,,loss,967.98,-0.6552109125813332,win,True,True,8,-290.70999999999884,False,False
299,demo_user,2025-08-13,,NVDA,long,17.0,518.92,496.07,0.0,-388.4499999999994,,,,,,,loss,8821.64,2.6140833196856037,loss,False,True,8,-290.70999999999884,False,True
300,demo_user,2025-08-13,,TSLA,long,7.0,255.23,246.59,0.0,-60.479999999999905,,,,,,,loss,1786.61,-0.31443446728567714,loss,False,True,8,-290.70999999999884,False,False
301,demo_user,2025-08-14,,AMZN,long,58.0,128.08,143.62,0.0,901.3199999999995,,,,,,,win,7428.64,2.034210131191597,,False,False,4,1012.4699999999992,True,False
302,demo_user,2025-08-14,,AMZN,long,7.0,144.03,143.62,0.0,-2.869999999999976,,,,,,,loss,1008.21,-0.6384641082933835,win,True,True,4,1012.4699999999992,False,False
303,demo_user,2025-08-14,,AMZN,long,55.0,141.58,143.62,0.0,112.19999999999956,,,,,,,win,7786.900000000001,2.183345356252518,loss,True,True,4,1012.4699999999992,False,False
304,demo_user,2025-08-14,,AMZN,long,13.0,143.48,143.62,0.0,1.8200000000001921,,,,,,,win,1865.2399999999998,-0.2817026447362991,win,True,True,4,1012.4699999999992,False,False
305,demo_user,2025-08-27,,AAPL,long,6.0,184.97,174.9,0.0,-60.41999999999996,,,,,,,loss,1109.82,-0.5961662513781818,,False,False,2,-550.1199999999981,False,False
306,demo_user,2025-08-27,,AAPL,long,166.0,177.85,174.9,0.0,-489.6999999999981,,,,,,,loss,29523.1,11.23161498995204,loss,True,True,2,-550.1199999999981,False,True
